fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight129,1,"[0, 0]","[[17, 43], [24, 67]]","[39.0, 35.0]","[[17, 43], [24, 67]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[14, 39], [6, 41]]","[[3, 4], [9, 13]]","[[0, 0], [9, 13]]","[[16, 42], [24, 67]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight129,2,"[0, 0]","[[36, 78], [23, 52]]","[46.0, 44.0]","[[36, 78], [23, 52]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[34, 74], [10, 33]]","[[1, 3], [9, 14]]","[[1, 1], [4, 5]]","[[36, 78], [23, 51]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Split
fight129,3,"[0, 0]","[[17, 48], [22, 38]]","[35.0, 57.0]","[[20, 51], [35, 51]]","[[0, 4], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[131, 0]","[[16, 47], [14, 27]]","[[0, 0], [5, 8]]","[[1, 1], [3, 3]]","[[16, 47], [19, 35]]","[[1, 1], [3, 3]]","[[0, 0], [0, 0]]",,Decision - Split
fight131,1,"[0, 0]","[[54, 101], [20, 53]]","[53.0, 37.0]","[[59, 107], [23, 57]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[92, 0]","[[32, 73], [14, 42]]","[[17, 23], [5, 8]]","[[5, 5], [1, 3]]","[[43, 85], [17, 47]]","[[2, 6], [3, 6]]","[[9, 10], [0, 0]]",,Decision - Unanimous
fight131,2,"[0, 0]","[[23, 49], [11, 31]]","[46.0, 35.0]","[[42, 76], [19, 39]]","[[1, 2], [1, 2]]","[50.0, 50.0]","[0, 0]","[0, 0]","[163, 30]","[[12, 35], [8, 26]]","[[8, 11], [2, 4]]","[[3, 3], [1, 1]]","[[17, 42], [8, 27]]","[[0, 1], [2, 3]]","[[6, 6], [1, 1]]",,Decision - Unanimous
fight131,3,"[0, 0]","[[12, 21], [3, 9]]","[57.0, 33.0]","[[29, 45], [10, 17]]","[[1, 1], [0, 1]]","[100.0, 0.0]","[0, 0]","[0, 0]","[252, 4]","[[9, 17], [3, 8]]","[[2, 3], [0, 1]]","[[1, 1], [0, 0]]","[[3, 11], [3, 9]]","[[2, 3], [0, 0]]","[[7, 7], [0, 0]]",,Decision - Unanimous
fight132,1,"[0, 0]","[[9, 23], [13, 26]]","[39.0, 50.0]","[[15, 29], [24, 38]]","[[1, 10], [0, 0]]","[10.0, 0.0]","[0, 0]","[0, 0]","[184, 6]","[[2, 14], [7, 18]]","[[3, 5], [4, 5]]","[[4, 4], [2, 3]]","[[9, 22], [13, 25]]","[[0, 1], [0, 0]]","[[0, 0], [0, 1]]",,Decision - Unanimous
fight132,2,"[0, 0]","[[12, 27], [11, 28]]","[44.0, 39.0]","[[18, 35], [13, 33]]","[[4, 6], [0, 0]]","[66.0, 0.0]","[0, 0]","[0, 0]","[204, 0]","[[7, 21], [6, 18]]","[[3, 3], [5, 9]]","[[2, 3], [0, 1]]","[[9, 23], [7, 23]]","[[2, 3], [4, 5]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight132,3,"[0, 0]","[[13, 31], [12, 32]]","[41.0, 37.0]","[[17, 41], [14, 35]]","[[2, 5], [0, 0]]","[40.0, 0.0]","[0, 0]","[0, 0]","[177, 0]","[[5, 22], [5, 24]]","[[6, 7], [6, 7]]","[[2, 2], [1, 1]]","[[13, 31], [6, 26]]","[[0, 0], [6, 6]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight133,1,"[0, 0]","[[16, 29], [11, 62]]","[55.0, 17.0]","[[16, 31], [11, 63]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[29, 0]","[[8, 17], [7, 47]]","[[6, 9], [3, 14]]","[[2, 3], [1, 1]]","[[15, 28], [10, 60]]","[[1, 1], [1, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight133,2,"[0, 0]","[[13, 36], [8, 52]]","[36.0, 15.0]","[[27, 54], [8, 52]]","[[3, 4], [0, 0]]","[75.0, 0.0]","[0, 0]","[0, 0]","[146, 0]","[[8, 28], [5, 42]]","[[3, 6], [3, 10]]","[[2, 2], [0, 0]]","[[6, 20], [8, 52]]","[[5, 6], [0, 0]]","[[2, 10], [0, 0]]",,Decision - Unanimous
fight133,3,"[0, 0]","[[20, 33], [6, 27]]","[60.0, 22.0]","[[36, 53], [11, 33]]","[[3, 5], [0, 0]]","[60.0, 0.0]","[0, 0]","[0, 0]","[195, 0]","[[13, 25], [4, 21]]","[[2, 2], [2, 5]]","[[5, 6], [0, 1]]","[[7, 16], [5, 26]]","[[5, 6], [0, 0]]","[[8, 11], [1, 1]]",,Decision - Unanimous
fight134,1,"[0, 0]","[[29, 70], [32, 53]]","[41.0, 60.0]","[[29, 70], [40, 61]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 28]","[[16, 55], [17, 28]]","[[2, 4], [7, 17]]","[[11, 11], [8, 8]]","[[28, 69], [30, 50]]","[[0, 0], [0, 0]]","[[1, 1], [2, 3]]",,Decision - Unanimous
fight134,2,"[0, 0]","[[28, 70], [24, 46]]","[40.0, 52.0]","[[47, 89], [39, 61]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 127]","[[13, 54], [13, 32]]","[[11, 12], [5, 8]]","[[4, 4], [6, 6]]","[[24, 64], [20, 41]]","[[4, 6], [4, 5]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight134,3,"[0, 0]","[[6, 15], [4, 4]]","[40.0, 100.0]","[[21, 35], [21, 21]]","[[0, 2], [2, 3]]","[0.0, 66.0]","[0, 0]","[0, 0]","[35, 233]","[[4, 13], [2, 2]]","[[0, 0], [2, 2]]","[[2, 2], [0, 0]]","[[2, 6], [3, 3]]","[[4, 9], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight135,1,"[0, 0]","[[23, 79], [18, 63]]","[29.0, 28.0]","[[23, 79], [19, 64]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[10, 59], [11, 48]]","[[5, 12], [3, 9]]","[[8, 8], [4, 6]]","[[22, 77], [18, 63]]","[[1, 2], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight135,2,"[0, 0]","[[17, 40], [22, 42]]","[42.0, 52.0]","[[29, 53], [32, 52]]","[[2, 8], [0, 0]]","[25.0, 0.0]","[0, 0]","[0, 0]","[175, 1]","[[9, 31], [21, 40]]","[[5, 6], [0, 1]]","[[3, 3], [1, 1]]","[[17, 40], [19, 38]]","[[0, 0], [3, 4]]","[[0, 0], [0, 0]]",,Decision - Split
fight135,3,"[0, 0]","[[26, 64], [25, 61]]","[40.0, 40.0]","[[43, 83], [26, 62]]","[[2, 6], [0, 0]]","[33.0, 0.0]","[0, 0]","[0, 0]","[160, 17]","[[11, 44], [23, 58]]","[[13, 18], [2, 3]]","[[2, 2], [0, 0]]","[[19, 56], [23, 59]]","[[4, 5], [2, 2]]","[[3, 3], [0, 0]]",,Decision - Split
fight136,1,"[0, 0]","[[12, 41], [23, 38]]","[29.0, 60.0]","[[12, 41], [23, 38]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[18, 0]","[[5, 29], [6, 16]]","[[5, 10], [9, 14]]","[[2, 2], [8, 8]]","[[11, 37], [22, 37]]","[[1, 2], [1, 1]]","[[0, 2], [0, 0]]",,Decision - Unanimous
fight136,2,"[0, 0]","[[30, 61], [11, 40]]","[49.0, 27.0]","[[30, 61], [11, 40]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[6, 0]","[[14, 39], [5, 29]]","[[13, 18], [5, 6]]","[[3, 4], [1, 5]]","[[30, 60], [11, 40]]","[[0, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight136,3,"[0, 0]","[[41, 79], [21, 49]]","[51.0, 42.0]","[[41, 79], [21, 49]]","[[0, 2], [0, 3]]","[0.0, 0.0]","[0, 0]","[0, 0]","[6, 0]","[[18, 48], [10, 35]]","[[19, 27], [10, 11]]","[[4, 4], [1, 3]]","[[38, 74], [19, 47]]","[[2, 4], [2, 2]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight137,1,"[0, 0]","[[34, 70], [19, 60]]","[48.0, 31.0]","[[34, 70], [19, 60]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[7, 36], [6, 38]]","[[13, 19], [4, 11]]","[[14, 15], [9, 11]]","[[34, 70], [19, 60]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight137,2,"[0, 0]","[[13, 30], [21, 59]]","[43.0, 35.0]","[[13, 30], [30, 68]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[0, 0]","[0, 0]","[139, 0]","[[5, 20], [12, 47]]","[[6, 8], [6, 9]]","[[2, 2], [3, 3]]","[[12, 29], [15, 52]]","[[1, 1], [3, 4]]","[[0, 0], [3, 3]]",,Decision - Unanimous
fight137,3,"[0, 0]","[[20, 35], [9, 39]]","[57.0, 23.0]","[[22, 37], [13, 45]]","[[5, 7], [0, 0]]","[71.0, 0.0]","[0, 0]","[0, 0]","[141, 1]","[[10, 23], [8, 36]]","[[6, 7], [0, 2]]","[[4, 5], [1, 1]]","[[20, 35], [7, 36]]","[[0, 0], [2, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight138,1,"[0, 0]","[[28, 57], [23, 69]]","[49.0, 33.0]","[[31, 61], [24, 73]]","[[0, 0], [2, 4]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 65]","[[25, 53], [16, 54]]","[[2, 2], [6, 12]]","[[1, 2], [1, 3]]","[[25, 53], [21, 66]]","[[3, 4], [2, 2]]","[[0, 0], [0, 1]]",,Submission
fight138,2,"[0, 0]","[[2, 3], [18, 25]]","[66.0, 72.0]","[[23, 25], [39, 56]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 274]","[[2, 3], [16, 22]]","[[0, 0], [2, 3]]","[[0, 0], [0, 0]]","[[2, 3], [2, 4]]","[[0, 0], [0, 0]]","[[0, 0], [16, 21]]",,Submission
fight138,3,"[0, 0]","[[8, 16], [2, 6]]","[50.0, 33.0]","[[9, 19], [2, 6]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[2, 0]","[0, 0]","[47, 0]","[[7, 15], [0, 4]]","[[0, 0], [2, 2]]","[[1, 1], [0, 0]]","[[5, 10], [2, 6]]","[[0, 0], [0, 0]]","[[3, 6], [0, 0]]",,Submission
fight140,1,"[0, 0]","[[1, 1], [5, 10]]","[100.0, 50.0]","[[27, 31], [18, 28]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[262, 24]","[[0, 0], [5, 10]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]","[[1, 1], [2, 4]]","[[0, 0], [0, 0]]","[[0, 0], [3, 6]]",,Submission
fight140,2,"[0, 0]","[[6, 12], [4, 7]]","[50.0, 57.0]","[[13, 21], [26, 29]]","[[1, 4], [0, 0]]","[25.0, 0.0]","[0, 0]","[0, 0]","[262, 0]","[[4, 10], [2, 5]]","[[1, 1], [1, 1]]","[[1, 1], [1, 1]]","[[2, 5], [3, 6]]","[[0, 0], [0, 0]]","[[4, 7], [1, 1]]",,Submission
fight140,3,"[1, 0]","[[26, 36], [6, 13]]","[72.0, 46.0]","[[33, 44], [6, 13]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[2, 0]","[0, 0]","[47, 0]","[[13, 21], [4, 11]]","[[4, 6], [2, 2]]","[[9, 9], [0, 0]]","[[22, 31], [6, 13]]","[[1, 1], [0, 0]]","[[3, 4], [0, 0]]",,Submission
fight142,1,"[0, 0]","[[9, 26], [9, 13]]","[34.0, 69.0]","[[13, 30], [13, 17]]","[[0, 0], [2, 6]]","[0.0, 33.0]","[0, 0]","[0, 0]","[5, 82]","[[2, 16], [8, 11]]","[[4, 7], [1, 2]]","[[3, 3], [0, 0]]","[[7, 23], [6, 9]]","[[1, 2], [3, 4]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight142,2,"[0, 0]","[[31, 67], [15, 47]]","[46.0, 31.0]","[[32, 68], [15, 47]]","[[0, 0], [1, 7]]","[0.0, 14.0]","[0, 0]","[0, 0]","[3, 10]","[[19, 53], [9, 40]]","[[8, 10], [4, 5]]","[[4, 4], [2, 2]]","[[27, 62], [14, 46]]","[[0, 0], [1, 1]]","[[4, 5], [0, 0]]",,Decision - Unanimous
fight142,3,"[1, 0]","[[19, 37], [9, 21]]","[51.0, 42.0]","[[22, 40], [10, 22]]","[[0, 0], [1, 6]]","[0.0, 16.0]","[0, 0]","[0, 0]","[26, 35]","[[14, 31], [5, 16]]","[[3, 4], [4, 5]]","[[2, 2], [0, 0]]","[[18, 36], [9, 21]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight143,1,"[0, 0]","[[37, 61], [21, 34]]","[60.0, 61.0]","[[59, 87], [22, 35]]","[[4, 6], [0, 0]]","[66.0, 0.0]","[0, 0]","[0, 1]","[172, 14]","[[34, 57], [8, 20]]","[[1, 2], [2, 3]]","[[2, 2], [11, 11]]","[[9, 20], [20, 32]]","[[1, 1], [0, 0]]","[[27, 40], [1, 2]]",,Decision - Unanimous
fight143,2,"[0, 0]","[[20, 46], [26, 60]]","[43.0, 43.0]","[[22, 49], [29, 63]]","[[3, 3], [0, 0]]","[100.0, 0.0]","[1, 0]","[0, 0]","[137, 0]","[[16, 41], [11, 43]]","[[2, 3], [5, 7]]","[[2, 2], [10, 10]]","[[12, 31], [26, 59]]","[[0, 0], [0, 0]]","[[8, 15], [0, 1]]",,Decision - Unanimous
fight143,3,"[0, 0]","[[8, 26], [16, 24]]","[30.0, 66.0]","[[20, 38], [33, 41]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[173, 0]","[[3, 20], [10, 18]]","[[2, 2], [3, 3]]","[[3, 4], [3, 3]]","[[6, 24], [16, 24]]","[[0, 0], [0, 0]]","[[2, 2], [0, 0]]",,Decision - Unanimous
fight144,1,"[0, 0]","[[20, 47], [12, 36]]","[42.0, 33.0]","[[20, 47], [12, 36]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[1, 24], [1, 22]]","[[1, 3], [6, 8]]","[[18, 20], [5, 6]]","[[20, 47], [12, 36]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight144,2,"[0, 0]","[[26, 57], [23, 64]]","[45.0, 35.0]","[[27, 58], [23, 64]]","[[1, 4], [0, 0]]","[25.0, 0.0]","[0, 0]","[0, 0]","[38, 0]","[[6, 33], [8, 40]]","[[4, 6], [10, 19]]","[[16, 18], [5, 5]]","[[26, 57], [23, 64]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight144,3,"[0, 0]","[[25, 64], [17, 78]]","[39.0, 21.0]","[[25, 64], [17, 78]]","[[0, 4], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[15, 52], [10, 63]]","[[2, 4], [5, 13]]","[[8, 8], [2, 2]]","[[25, 64], [17, 78]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight145,1,"[0, 0]","[[22, 48], [12, 43]]","[45.0, 27.0]","[[22, 48], [12, 43]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[3, 21], [4, 35]]","[[5, 13], [6, 6]]","[[14, 14], [2, 2]]","[[22, 48], [12, 43]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight145,2,"[0, 1]","[[23, 62], [28, 78]]","[37.0, 35.0]","[[23, 62], [28, 78]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 6]","[[7, 36], [21, 64]]","[[7, 14], [7, 13]]","[[9, 12], [0, 1]]","[[23, 62], [24, 73]]","[[0, 0], [4, 5]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight145,3,"[0, 0]","[[28, 86], [24, 52]]","[32.0, 46.0]","[[28, 86], [32, 60]]","[[0, 0], [2, 3]]","[0.0, 66.0]","[0, 0]","[0, 0]","[0, 29]","[[16, 65], [16, 40]]","[[6, 14], [6, 10]]","[[6, 7], [2, 2]]","[[27, 85], [24, 52]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight146,1,"[0, 0]","[[24, 39], [15, 46]]","[61.0, 32.0]","[[32, 47], [25, 56]]","[[1, 2], [0, 2]]","[50.0, 0.0]","[0, 0]","[0, 0]","[85, 41]","[[11, 25], [5, 35]]","[[7, 8], [6, 7]]","[[6, 6], [4, 4]]","[[21, 34], [15, 46]]","[[2, 2], [0, 0]]","[[1, 3], [0, 0]]",,Decision - Unanimous
fight146,2,"[0, 0]","[[19, 42], [5, 20]]","[45.0, 25.0]","[[49, 75], [15, 31]]","[[1, 2], [0, 1]]","[50.0, 0.0]","[0, 0]","[0, 0]","[203, 17]","[[13, 36], [1, 12]]","[[4, 4], [2, 6]]","[[2, 2], [2, 2]]","[[12, 24], [5, 20]]","[[0, 0], [0, 0]]","[[7, 18], [0, 0]]",,Decision - Unanimous
fight146,3,"[0, 0]","[[17, 27], [8, 30]]","[62.0, 26.0]","[[30, 40], [15, 39]]","[[1, 3], [1, 2]]","[33.0, 50.0]","[0, 0]","[1, 0]","[120, 37]","[[10, 20], [7, 27]]","[[2, 2], [1, 3]]","[[5, 5], [0, 0]]","[[12, 20], [5, 22]]","[[0, 1], [0, 1]]","[[5, 6], [3, 7]]",,Decision - Unanimous
fight147,1,"[0, 0]","[[10, 22], [37, 60]]","[45.0, 61.0]","[[10, 22], [53, 76]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 49]","[[3, 11], [20, 41]]","[[5, 8], [15, 17]]","[[2, 3], [2, 2]]","[[8, 20], [28, 51]]","[[2, 2], [9, 9]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight147,2,"[0, 0]","[[13, 24], [29, 43]]","[54.0, 67.0]","[[16, 27], [51, 68]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[29, 114]","[[8, 18], [12, 23]]","[[4, 5], [15, 18]]","[[1, 1], [2, 2]]","[[9, 20], [18, 26]]","[[4, 4], [11, 17]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight147,3,"[0, 0]","[[13, 35], [50, 71]]","[37.0, 70.0]","[[15, 37], [99, 121]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[25, 72]","[[10, 31], [35, 56]]","[[2, 3], [11, 11]]","[[1, 1], [4, 4]]","[[12, 34], [40, 59]]","[[1, 1], [6, 8]]","[[0, 0], [4, 4]]",,Decision - Unanimous
fight149,1,"[0, 0]","[[19, 30], [13, 22]]","[63.0, 59.0]","[[33, 53], [21, 30]]","[[2, 7], [0, 1]]","[28.0, 0.0]","[0, 0]","[0, 0]","[109, 6]","[[7, 17], [9, 18]]","[[9, 10], [2, 2]]","[[3, 3], [2, 2]]","[[9, 18], [9, 17]]","[[7, 8], [4, 5]]","[[3, 4], [0, 0]]",,Decision - Unanimous
fight149,2,"[0, 0]","[[14, 29], [5, 12]]","[48.0, 41.0]","[[35, 51], [33, 45]]","[[0, 2], [2, 4]]","[0.0, 50.0]","[0, 0]","[0, 0]","[16, 131]","[[5, 18], [1, 8]]","[[6, 7], [3, 3]]","[[3, 4], [1, 1]]","[[7, 21], [4, 11]]","[[5, 5], [1, 1]]","[[2, 3], [0, 0]]",,Decision - Unanimous
fight149,3,"[0, 0]","[[28, 56], [16, 23]]","[50.0, 69.0]","[[43, 71], [29, 36]]","[[0, 1], [1, 6]]","[0.0, 16.0]","[0, 0]","[0, 0]","[0, 37]","[[12, 40], [13, 19]]","[[12, 12], [3, 3]]","[[4, 4], [0, 1]]","[[16, 44], [10, 16]]","[[12, 12], [6, 7]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight151,1,"[0, 0]","[[20, 55], [21, 44]]","[36.0, 47.0]","[[33, 68], [22, 45]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[70, 7]","[[6, 39], [14, 34]]","[[10, 12], [6, 9]]","[[4, 4], [1, 1]]","[[13, 47], [16, 38]]","[[7, 8], [5, 6]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight151,2,"[0, 1]","[[16, 33], [20, 25]]","[48.0, 80.0]","[[26, 43], [28, 35]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[49, 176]","[[5, 17], [16, 20]]","[[11, 16], [3, 4]]","[[0, 0], [1, 1]]","[[5, 18], [10, 13]]","[[10, 13], [1, 1]]","[[1, 2], [9, 11]]",,Decision - Unanimous
fight151,3,"[0, 0]","[[7, 17], [9, 18]]","[41.0, 50.0]","[[19, 30], [20, 32]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[18, 218]","[[5, 14], [7, 14]]","[[2, 3], [1, 3]]","[[0, 0], [1, 1]]","[[3, 10], [5, 12]]","[[4, 6], [1, 2]]","[[0, 1], [3, 4]]",,Decision - Unanimous
fight152,1,"[0, 0]","[[2, 3], [1, 1]]","[66.0, 100.0]","[[23, 29], [6, 6]]","[[3, 3], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[285, 0]","[[1, 2], [0, 0]]","[[0, 0], [0, 0]]","[[1, 1], [1, 1]]","[[1, 2], [1, 1]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight152,2,"[0, 0]","[[8, 19], [2, 5]]","[42.0, 40.0]","[[19, 34], [10, 13]]","[[3, 5], [0, 1]]","[60.0, 0.0]","[0, 0]","[0, 0]","[257, 0]","[[6, 16], [1, 3]]","[[0, 1], [0, 1]]","[[2, 2], [1, 1]]","[[4, 14], [2, 5]]","[[2, 2], [0, 0]]","[[2, 3], [0, 0]]",,Decision - Unanimous
fight152,3,"[0, 0]","[[3, 10], [2, 4]]","[30.0, 50.0]","[[36, 48], [4, 6]]","[[2, 3], [0, 0]]","[66.0, 0.0]","[0, 0]","[0, 0]","[273, 0]","[[1, 7], [2, 4]]","[[0, 1], [0, 0]]","[[2, 2], [0, 0]]","[[2, 9], [2, 4]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight153,1,"[0, 0]","[[7, 19], [19, 27]]","[36.0, 70.0]","[[17, 29], [21, 30]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[78, 78]","[[1, 13], [8, 14]]","[[6, 6], [4, 6]]","[[0, 0], [7, 7]]","[[3, 15], [12, 20]]","[[4, 4], [7, 7]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight153,2,"[0, 0]","[[24, 36], [17, 29]]","[66.0, 58.0]","[[35, 47], [21, 33]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[71, 59]","[[11, 22], [5, 17]]","[[11, 12], [6, 6]]","[[2, 2], [6, 6]]","[[15, 27], [11, 21]]","[[9, 9], [6, 8]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight153,3,"[0, 0]","[[5, 9], [5, 6]]","[55.0, 83.0]","[[32, 40], [13, 14]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[208, 49]","[[4, 8], [2, 3]]","[[0, 0], [1, 1]]","[[1, 1], [2, 2]]","[[4, 8], [5, 6]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",,Decision - Unanimous
fight154,1,"[1, 0]","[[18, 42], [20, 53]]","[42.0, 37.0]","[[20, 45], [20, 53]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[34, 9]","[[12, 33], [10, 37]]","[[5, 8], [3, 9]]","[[1, 1], [7, 7]]","[[11, 32], [18, 47]]","[[3, 4], [0, 2]]","[[4, 6], [2, 4]]",,Decision - Split
fight154,2,"[0, 0]","[[18, 57], [45, 95]]","[31.0, 47.0]","[[18, 58], [45, 95]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 8]","[[11, 44], [24, 69]]","[[6, 12], [11, 15]]","[[1, 1], [10, 11]]","[[17, 56], [34, 79]]","[[1, 1], [11, 16]]","[[0, 0], [0, 0]]",,Decision - Split
fight154,3,"[0, 0]","[[30, 91], [31, 69]]","[32.0, 44.0]","[[30, 91], [31, 70]]","[[0, 0], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 0]","[[19, 70], [20, 54]]","[[11, 21], [7, 10]]","[[0, 0], [4, 5]]","[[30, 91], [31, 69]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Split
fight158,1,"[0, 0]","[[21, 57], [26, 63]]","[36.0, 41.0]","[[23, 60], [27, 65]]","[[0, 2], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[15, 17]","[[17, 52], [13, 44]]","[[3, 4], [8, 11]]","[[1, 1], [5, 8]]","[[19, 55], [20, 55]]","[[2, 2], [6, 8]]","[[0, 0], [0, 0]]",,Decision - Split
fight158,2,"[0, 0]","[[30, 65], [23, 58]]","[46.0, 39.0]","[[32, 67], [23, 58]]","[[0, 0], [0, 3]]","[0.0, 0.0]","[0, 0]","[0, 0]","[11, 2]","[[22, 55], [7, 40]]","[[8, 10], [10, 11]]","[[0, 0], [6, 7]]","[[30, 63], [20, 54]]","[[0, 2], [3, 4]]","[[0, 0], [0, 0]]",,Decision - Split
fight158,3,"[0, 0]","[[28, 70], [29, 66]]","[40.0, 43.0]","[[28, 70], [30, 67]]","[[0, 4], [0, 2]]","[0.0, 0.0]","[0, 0]","[0, 0]","[20, 20]","[[24, 66], [9, 45]]","[[3, 3], [10, 11]]","[[1, 1], [10, 10]]","[[27, 66], [24, 61]]","[[1, 4], [4, 4]]","[[0, 0], [1, 1]]",,Decision - Split
fight159,1,"[0, 1]","[[3, 5], [6, 8]]","[60.0, 75.0]","[[24, 27], [17, 19]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[1, 0]","[0, 0]","[11, 272]","[[3, 5], [4, 6]]","[[0, 0], [2, 2]]","[[0, 0], [0, 0]]","[[3, 5], [3, 4]]","[[0, 0], [0, 0]]","[[0, 0], [3, 4]]",,Decision - Majority
fight159,2,"[0, 0]","[[3, 4], [1, 3]]","[75.0, 33.0]","[[31, 34], [7, 10]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[2, 0]","[0, 0]","[280, 0]","[[3, 4], [0, 2]]","[[0, 0], [0, 0]]","[[0, 0], [1, 1]]","[[1, 2], [1, 3]]","[[0, 0], [0, 0]]","[[2, 2], [0, 0]]",,Decision - Majority
